,school,test,college,subject,style,direction,Remarks,polite,language,math,project
132,(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(01)计算机视觉与模式识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
133,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(06)海洋监测与智能感知技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
134,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(05)智能信息处理与系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
135,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(03)计算机网络与分布式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
136,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(04)网络与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
137,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(01)高性能计算及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
138,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(02)软件与大数据技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
139,(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
140,(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(04)移动计算与嵌入式设计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
141,(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(04)移动计算与嵌入式设计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
142,(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
143,(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
144,(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)数据结构
145,(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(03)网络计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
146,(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
147,(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(03)网络计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
148,(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
149,(10429)青岛理工大学,统考,(005)信息与控制工程学院,(081200)计算机科学与技术,全日制,(01)智能优化与决策,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构
150,(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(04)医疗健康大数据研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
151,(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(03)医疗设备应用技术研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
152,(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
153,(10441)山东中医药大学,统考,(013)中医药创新研究院,(085400)(专业学位)电子信息,全日制,(02)中医药智能化研究,备注：,(101)思想政治理论,(203)日语,(302)数学（二）,(802)数据结构
154,(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(01)医学人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
155,(10441)山东中医药大学,统考,(013)中医药创新研究院,(085400)(专业学位)电子信息,全日制,(01)医学图像处理与分析,备注：,(101)思想政治理论,(203)日语,(302)数学（二）,(802)数据结构
156,(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(02)医学图像处理与分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
157,(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(01)中医药智能化研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
158,(10446)曲阜师范大学,统考,(105)计算机学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(858)数据结构与计算机网络
159,(10446)曲阜师范大学,统考,(111)网络空间安全学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(858)数据结构与计算机网络
160,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,非全日制,(03)【计算机技术】物联网应用工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
161,(11287)南京审计大学,统考,(009)信息工程学院,(085400)(专业学位)电子信息,全日制,(05)计算机智能审计技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
162,(11287)南京审计大学,统考,(009)信息工程学院,(085400)(专业学位)电子信息,全日制,(04)网络与信息安全,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
163,(11048)金陵科技学院,统考,(007)软件工程学院,(085400)(专业学位)电子信息,全日制,(02)软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(812)数据结构
164,(11287)南京审计大学,统考,(009)信息工程学院,(081200)计算机科学与技术,全日制,(04)计算机软件与理论,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(911)数据结构
165,(11287)南京审计大学,统考,(009)信息工程学院,(081200)计算机科学与技术,全日制,(01)计算机智能审计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(911)数据结构
166,(11287)南京审计大学,统考,(009)信息工程学院,(081200)计算机科学与技术,全日制,(03)模式识别与机器学习,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(911)数据结构
167,(11287)南京审计大学,统考,(009)信息工程学院,(081200)计算机科学与技术,全日制,(05)计算机网络与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(911)数据结构
168,(11287)南京审计大学,统考,(009)信息工程学院,(081200)计算机科学与技术,全日制,(02)大数据审计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(911)数据结构
169,(10320)江苏师范大学,统考,(006)智慧教育学院（计算机科学与技术学院）,(085404)(专业学位)计算机技术,全日制,(03)大数据技术与工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(878)程序设计与数据结构
170,(10320)江苏师范大学,统考,(006)智慧教育学院（计算机科学与技术学院）,(085404)(专业学位)计算机技术,全日制,(04)网络与信息安全,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(878)程序设计与数据结构
171,(10320)江苏师范大学,统考,(006)智慧教育学院（计算机科学与技术学院）,(085404)(专业学位)计算机技术,全日制,(02)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(878)程序设计与数据结构
172,(10320)江苏师范大学,统考,(006)智慧教育学院（计算机科学与技术学院）,(085404)(专业学位)计算机技术,全日制,(01)软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(878)程序设计与数据结构
173,(11287)南京审计大学,统考,(009)信息工程学院,(085400)(专业学位)电子信息,全日制,(02)大数据审计技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
174,(11287)南京审计大学,统考,(009)信息工程学院,(085400)(专业学位)电子信息,全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
175,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,全日制,(03)【计算机技术】物联网应用工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
176,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,非全日制,(01)【计算机技术】网络体系结构与应用管理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
177,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,非全日制,(02)【计算机技术】人工智能应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
178,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,全日制,(01)【计算机技术】网络体系结构与应用管理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
179,(91004)陆军工程大学,统考,(103)指挥控制工程学院,(085400)(专业学位)电子信息,全日制,(02)【计算机技术】人工智能应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
180,(91004)陆军工程大学,统考,(101)通信工程学院,(085400)(专业学位)电子信息,非全日制,(08)【计算机技术】网络信息技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
181,(91004)陆军工程大学,统考,(101)通信工程学院,(085400)(专业学位)电子信息,全日制,(08)【计算机技术】网络信息技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
182,(11287)南京审计大学,统考,(009)信息工程学院,(085400)(专业学位)电子信息,全日制,(03)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
183,(10356)中国计量大学,统考,(030)信息工程学院,(085404)(专业学位)计算机技术,全日制,(02)大数据分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(806)数据结构与操作系统
184,(10356)中国计量大学,统考,(030)信息工程学院,(085404)(专业学位)计算机技术,全日制,(01)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(806)数据结构与操作系统
185,(10356)中国计量大学,统考,(030)信息工程学院,(085404)(专业学位)计算机技术,全日制,(03)机器视觉与图像处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(806)数据结构与操作系统
186,(10356)中国计量大学,统考,(030)信息工程学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(806)数据结构与操作系统
187,(10292)常州大学,统考,(006)计算机与人工智能学院,(081200)计算机科学与技术,全日制,(04)脑机融合与机器智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构
188,(10299)江苏大学,统考,(013)计算机科学与通信工程学院,(081200)计算机科学与技术,全日制,(05)服务计算与软件系统,本专业不招收同等学力身份考生,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与算法设计
189,(10299)江苏大学,统考,(013)计算机科学与通信工程学院,(081200)计算机科学与技术,全日制,(04)数据处理与数据工程,本专业不招收同等学力身份考生,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与算法设计
190,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(06)嵌入式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
191,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(05)图像处理与模式分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
192,(10284)南京大学,统考,(037)人工智能学院,(081200)计算机科学与技术,全日制,(02)智能系统与应用,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(855)数据结构、算法、人工智能、概率统计
193,(10284)南京大学,统考,(037)人工智能学院,(081200)计算机科学与技术,全日制,(01)机器学习与数据挖掘,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(855)数据结构、算法、人工智能、概率统计
194,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(04)软件形式化与自动推理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
195,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)机器学习与数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
196,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)高性能计算与分布式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
197,(10285)苏州大学,统考,(018)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)中文信息与自然语言处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构与操作系统
198,(10291)南京工业大学,统考,(020)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)软件理论与方法,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构与操作系统
199,(10291)南京工业大学,统考,(020)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)网络与服务计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构与操作系统
200,(10291)南京工业大学,统考,(020)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)人工智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构与操作系统
201,(10299)江苏大学,统考,(013)计算机科学与通信工程学院,(081200)计算机科学与技术,全日制,(03)物联网设备与系统（含农业物联网）,本专业不招收同等学力身份考生,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与算法设计
202,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(05)大数据分析与处理,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
203,(10299)江苏大学,统考,(013)计算机科学与通信工程学院,(081200)计算机科学与技术,全日制,(02)系统安全与信息安全,本专业不招收同等学力身份考生,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与算法设计
204,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(02)分布式计算技术与应用,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
205,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(03)模式识别与机器学习,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
206,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(04)物联网与传感网,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
207,(10299)江苏大学,统考,(013)计算机科学与通信工程学院,(081200)计算机科学与技术,全日制,(01)多媒体与智能计算,本专业不招收同等学力身份考生,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与算法设计
208,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(06)嵌入式系统设计与应用,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
209,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(05)大数据分析与处理,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
210,(10293)南京邮电大学,统考,(020)南京邮电大学-国科大南京学院联合培养,(081200)计算机科学与技术,全日制,(01)智能计算技术与应用,不招收同等学力考生。招收学院为计算机学院。拟招生人数受国家最终下达计划数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
211,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(04)物联网与传感网,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
212,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(01)智能计算技术与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
213,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(06)嵌入式系统设计与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
214,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(03)模式识别与机器学习,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
215,(10292)常州大学,统考,(006)计算机与人工智能学院,(081200)计算机科学与技术,全日制,(03)生物信息计算与数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构
216,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(081200)计算机科学与技术,全日制,(02)分布式计算技术与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
217,(10292)常州大学,统考,(006)计算机与人工智能学院,(081200)计算机科学与技术,全日制,(01)石油石化智能信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构
218,(10292)常州大学,统考,(006)计算机与人工智能学院,(081200)计算机科学与技术,全日制,(02)计算机视觉与机器学习,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构
219,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(08)社会计算与金融科技,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
220,(10300)南京信息工程大学,统考,(011)计算机学院、软件学院、网络空间安全学院,(081200)计算机科学与技术,全日制,(00)不区分研究方向,1.不招收同等学力考生；2.拟招生人数仅供参考，后期将根据实际录取的推免生人数、国家下达的招生计划、生源等适当调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(816)数据结构
221,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(07)机器视觉与生物特征识别,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
222,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(03)智能软件,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
223,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(05)物联网技术与智能系统,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
224,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(06)网络与信息安全,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
225,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(04)媒体计算技术,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
226,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(02)大数据分析及应用,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
227,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(01)数据库与智能信息检索,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
228,(10300)南京信息工程大学,统考,(036)南信大-国科大南京学院研究生联合培养基地,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,1.不招收同等学力考生；2.拟招生人数仅供参考，后期将根据国家下达的招生计划、生源等适当调整。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数据结构
229,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,非全日制,(02)嵌入式系统设计与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
230,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,非全日制,(01)计算机网络,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
231,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,全日制,(02)嵌入式系统设计与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
232,(10284)南京大学,统考,(072)智能软件与工程学院,(085405)(专业学位)软件工程,全日制,(01)软件工程,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构、软件工程、操作系统和计算机网络
233,(14423)上海科技大学,统考,(003)信息科学与技术学院,(081200)计算机科学与技术,全日制,(02)不区分研究方向（中科院联培研究院所招生）,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构与算法
234,(14423)上海科技大学,统考,(003)信息科学与技术学院,(081200)计算机科学与技术,全日制,(01)不区分研究方向（上科大本部招生）,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构与算法
235,(10284)南京大学,统考,(071)智能科学与技术学院,(085410)(专业学位)人工智能,全日制,(01)人工智能,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(855)数据结构、算法、人工智能、概率统计
236,(10284)南京大学,统考,(032)软件学院,(085405)(专业学位)软件工程,全日制,(01)软件工程,详细招生目录及说明、考试科目等请查询南京大学研究生招生网，拟招收推免生人数以最后确认录取人数为准，本专业最终录取人数根据教育部下达计划及实际录取推免人数进行相应的调整（可能增加或减少）,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构、软件工程、操作系统和计算机网络
237,(10285)苏州大学,统考,(018)计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(01)大数据技术与工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构与操作系统
238,(10285)苏州大学,统考,(018)计算机科学与技术学院,(085412)(专业学位)网络与信息安全,全日制,(01)网络与信息安全,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构与操作系统
239,(10285)苏州大学,统考,(018)计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(01)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构与操作系统
240,(10285)苏州大学,统考,(018)计算机科学与技术学院,(085405)(专业学位)软件工程,全日制,(01)软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构与操作系统
241,(10285)苏州大学,统考,(018)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构与操作系统
242,(10304)南通大学,统考,(630)信息科学技术学院,(085410)(专业学位)人工智能,全日制,(04)深度学习与智能软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)数据结构
243,(10304)南通大学,统考,(630)信息科学技术学院,(085410)(专业学位)人工智能,全日制,(03)不确定人工智能与类脑计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)数据结构
244,(10304)南通大学,统考,(630)信息科学技术学院,(085410)(专业学位)人工智能,全日制,(02)计算机视觉与行为感知,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)数据结构
245,(10304)南通大学,统考,(630)信息科学技术学院,(085410)(专业学位)人工智能,全日制,(01)大数据分析与知识工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)数据结构
246,(10304)南通大学,统考,(630)信息科学技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)数据结构
