school,test,college,subject,style,direction,Remarks,polite,language,math,project
(10422)山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)计算机网络与边缘计算,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10423)中国海洋大学,统考,(002)信息科学与工程学部,(081200)计算机科学与技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(03)数据通信与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(02)工业信息化与产业大数据技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
(10422)山东大学,统考,(047)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)大数据与机器学习,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(04)集成电路设计与嵌入式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
(10426)青岛科技大学,统考,(011)信息学院,(081200)计算机科学与技术,全日制,(01)计算机视觉与模式识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(06)海洋监测与智能感知技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(05)智能信息处理与系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(03)计算机网络与分布式系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(081200)计算机科学与技术,全日制,(04)数据科学与信息系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(04)网络与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(01)高性能计算及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(081200)计算机科学与技术,全日制,(02)软件与大数据技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(872)数据结构
(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)图形图像与可视化,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)网络与服务计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)智能信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(04)移动计算与嵌入式设计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(04)移动计算与嵌入式设计,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(913)网络环境智能计算技术重点实验室,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)数据结构
(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(03)网络计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(713)信息科学与工程学院,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(03)网络计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(01)可视计算与自然交互,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10429)青岛理工大学,统考,(005)信息与控制工程学院,(081200)计算机科学与技术,全日制,(01)智能优化与决策,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(813)数据结构
(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(04)医疗健康大数据研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(03)医疗设备应用技术研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
(10427)济南大学,统考,(311)人工智能研究院,(081200)计算机科学与技术,全日制,(02)智能计算与科学建模,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(847)算法与数据结构
(10441)山东中医药大学,统考,(013)中医药创新研究院,(085400)(专业学位)电子信息,全日制,(02)中医药智能化研究,备注：,(101)思想政治理论,(203)日语,(302)数学（二）,(802)数据结构
(10441)山东中医药大学,统考,(014)青岛中医药科学院,(085400)(专业学位)电子信息,全日制,(01)医学人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
(10441)山东中医药大学,统考,(013)中医药创新研究院,(085400)(专业学位)电子信息,全日制,(01)医学图像处理与分析,备注：,(101)思想政治理论,(203)日语,(302)数学（二）,(802)数据结构
(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(02)医学图像处理与分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
(10441)山东中医药大学,统考,(006)智能与信息工程学院,(085400)(专业学位)电子信息,全日制,(01)中医药智能化研究,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)数据结构
(10446)曲阜师范大学,统考,(105)计算机学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(858)数据结构与计算机网络
(10446)曲阜师范大学,统考,(111)网络空间安全学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(858)数据结构与计算机网络
(10446)曲阜师范大学,统考,(102)物理工程学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(869)光学
(10452)临沂大学,统考,(014)物理与电子工程学院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)普通物理
(10347)湖州师范学院,统考,(009)工学院,(085406)(专业学位)控制工程,全日制,(02)智能装备自动化技术,同等学力加试科目：①数电②模电,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(882)自动控制理论
(10347)湖州师范学院,统考,(009)工学院,(085406)(专业学位)控制工程,全日制,(01)智能系统与控制,同等学力加试科目：①数电②模电,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(882)自动控制理论
(10346)杭州师范大学,统考,(014)信息科学与技术学院,(085405)(专业学位)软件工程,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
